,CustomerId,Cluster
360,500101080,2
361,500101560,2
362,500101928,3
363,500102106,2
364,500102422,3
365,500102470,2
366,500102641,2
367,500102663,2
368,500102766,2
369,500102792,2
370,500102802,2
371,500102819,2
372,500102914,2
373,500103577,1
374,500103626,0
375,500103720,2
376,500104284,1
377,500104498,1
378,500104639,1
379,500105055,2
380,500105123,2
381,500105703,2
382,500105759,2
383,500105878,1
384,500106086,2
385,500106537,2
386,500106661,2
387,500107254,1
388,500107639,1
389,500107711,1
390,500108020,1
391,500108979,1
392,500110801,2
393,500110833,1
394,500110957,1
395,500111117,1
396,500111630,1
397,500112140,1
398,500112390,1
399,500112466,2
400,500112506,1
401,500113090,2
402,500113303,1
403,500113488,2
404,500113652,2
405,500113779,2
406,500113827,2
407,500113961,2
408,500114223,2
409,500114410,2
410,500115028,2
411,500115173,2
412,500115183,2
413,500115417,2
414,500115586,2
415,500115786,1
416,500116263,0
417,500117060,2
418,500117402,2
419,500117452,2
420,500117678,1
421,500118167,1
422,500118483,2
423,500118618,1
424,500118938,2
425,500118955,2
426,500119772,2
427,500119813,1
428,500120170,1
429,500120539,2
430,500120799,2
431,500120816,1
432,500121382,0
433,500121809,2
434,500121986,2
435,500122050,1
436,500122254,2
437,500123203,2
438,500123843,1
439,500125174,2
440,500125928,2
441,500127002,1
442,500127035,2
443,500127300,1
444,500128314,2
445,500128752,2
446,500129171,2
447,500130475,2
448,500130513,2
449,500130518,2
450,500130622,1
451,500130625,1
452,500130663,2
453,500131939,2
454,500132162,2
455,500132398,2
456,500132735,2
457,500133214,2
458,500133381,2
459,500133872,2
460,500134137,2
461,500134944,2
462,500135151,2
463,500135927,2
464,500136588,2
465,500137161,1
466,500137585,4
467,500138060,2
468,500138312,2
469,500138313,2
470,500138427,2
471,500138638,2
472,500140325,1
473,500140403,2
474,500141231,1
475,500141367,0
476,500142000,0
477,500142020,2
478,500142095,2
479,500142124,2
480,500142356,1
481,500142689,2
482,500142691,2
483,500142741,1
484,500144250,1
485,500144318,2
486,500144510,2
487,500144687,2
488,500144816,2
489,500145705,1
490,500145720,2
491,500146746,2
492,500146813,1
493,500147119,2
494,500147156,2
495,500147439,1
496,500147451,1
497,500147543,2
498,500147703,1
499,500148047,2
500,500148129,2
501,500149619,1
502,500150454,2
503,500150958,2
504,500151576,2
505,500152659,0
506,500152875,0
507,500152912,0
508,500153868,1
509,500154066,2
510,500154311,1
511,500154955,1
512,500155197,2
513,500155476,2
514,500155887,2
515,500156271,2
516,500156774,2
517,500156962,1
518,500157125,2
519,500157314,2
520,500157871,1
521,500157933,1
522,500158490,2
523,500158840,2
524,500159620,2
525,500160173,1
526,500160639,2
527,500161643,2
528,500161817,1
529,500161828,1
530,500162179,2
531,500162235,2
532,500162458,4
533,500162777,2
534,500162917,2
535,500163539,1
536,500163727,2
537,500163731,2
538,500164224,2
539,500164364,2
540,500164401,2
541,500164813,2
542,500165341,1
543,500165446,2
544,500165802,1
545,500165811,2
546,500166230,1
547,500166808,2
548,500166811,1
549,500166950,2
550,500167148,1
551,500167680,2
552,500168040,1
553,500168875,2
554,500168971,2
555,500169347,1
556,500169456,2
557,500169517,1
558,500169642,1
559,500169939,1
560,500170161,0
561,500170213,1
562,500170247,2
563,500170340,2
564,500170368,2
565,500170889,2
566,500170972,2
567,500171374,2
568,500171694,2
569,500171753,2
570,500171867,1
571,500171966,2
572,500172038,1
573,500172065,1
574,500172099,2
575,500172998,3
576,500173100,2
577,500173355,1
578,500173842,2
579,500173847,2
580,500173894,1
581,500174028,2
582,500174639,2
583,500174728,1
584,500174922,2
585,500175287,2
586,500175444,2
587,500175627,2
588,500175641,2
589,500176007,2
590,500176185,2
591,500176698,1
592,500177026,1
593,500177404,2
594,500177535,2
595,500178468,1
596,500178764,1
597,500179154,2
598,500179509,2
599,500179630,1
600,500179810,2
601,500180311,1
602,500180460,1
603,500180528,2
604,500180624,2
605,500181090,2
606,500181727,1
607,500182617,2
608,500182815,2
609,500183093,1
610,500183928,2
611,500184158,1
612,500184232,1
613,500184468,2
614,500184727,2
615,500184742,1
616,500185074,2
617,500185123,1
618,500185417,1
619,500185631,2
620,500185664,2
621,500186268,1
622,500186283,2
623,500187264,2
624,500187342,2
625,500187410,1
626,500187511,2
627,500187779,2
628,500187800,2
629,500188055,2
630,500189100,2
631,500189460,1
632,500189842,2
633,500190103,1
634,500190423,2
635,500190499,2
636,500190921,1
637,500191167,2
638,500191368,2
639,500191897,2
640,500192457,1
641,500192581,2
642,500192652,1
643,500192969,2
644,500193984,2
645,500194749,2
646,500195244,1
647,500195599,1
648,500195740,0
649,500195819,2
650,500196332,1
651,500197629,2
652,500197742,2
653,500198185,2
654,500198208,2
655,500198236,1
656,500198518,2
657,500199186,2
658,500199251,2
659,500199579,2
660,500199715,2
661,500199956,2
662,500200200,2
663,500200611,2
664,500200635,3
665,500201047,2
666,500201402,2
667,500201713,2
668,500201775,2
669,500202181,2
670,500204163,2
671,500204478,2
672,500206198,2
673,500206841,2
674,500208275,1
675,500209098,2
676,500209535,1
677,500218657,3
678,500219745,1
679,500225944,2
680,500231250,1
681,500231459,1
682,500231480,2
683,500231581,2
684,500232078,2
685,500234288,3
686,500237779,2
687,500239096,2
688,500240170,2
689,500241884,4
690,500245270,1
691,500246519,1
692,500249812,1
693,500263681,2
694,500264123,2
695,500264219,2
696,500264749,1
697,500265338,1
698,500265665,1
699,500265792,2
700,500265982,2
701,500266520,3
702,500266521,2
703,500266548,2
704,500266787,2
705,500267153,2
706,500268784,2
707,500269071,2
708,500269100,2
709,500269146,2
710,500269308,2
711,500270414,2
712,500270761,1
713,500270889,2
714,500271319,2
715,500271798,2
716,500272497,2
717,500272678,2
718,500272801,2
719,500272928,2
720,500273438,2
721,500273971,2
722,500274247,1
723,500274693,1
724,500274755,1
725,500274887,2
726,500274996,2
727,500275043,2
728,500275076,2
729,500275219,1
730,500276010,1
731,500276333,1
732,500276626,2
733,500276660,2
734,500277639,1
735,500277813,1
736,500277850,2
737,500278469,1
738,500278929,1
739,500279118,1
740,500279148,1
741,500279513,2
742,500279581,2
743,500279635,2
744,500279887,1
745,500280063,1
746,500280407,2
747,500280672,2
748,500280678,1
749,500281024,1
750,500281490,1
751,500281625,1
752,500281874,2
753,500281876,1
754,500281990,2
755,500282153,1
756,500282296,2
757,500282347,2
758,500282436,2
759,500282539,2
760,500283229,2
761,500283413,1
762,500283560,2
763,500283971,1
764,500284581,2
765,500284629,1
766,500285250,1
767,500285488,2
768,500285638,2
769,500285783,1
770,500285814,1
771,500285877,2
772,500286011,2
773,500286253,1
774,500286312,2
775,500287119,2
776,500287507,1
777,500288265,2
778,500288448,2
779,500289041,2
780,500289406,2
781,500289511,2
782,500289691,2
783,500290001,2
784,500290315,1
785,500290324,2
786,500291003,2
787,500291163,2
788,500291823,2
789,500292317,2
790,500292959,2
791,500294103,2
792,500296173,1
793,500296185,1
794,500296481,2
795,500296593,2
796,500296796,1
797,500297018,1
798,500297058,1
799,500297145,1
800,500297667,1
801,500297679,2
802,500298416,2
803,500298804,2
804,500298849,1
805,500299133,0
806,500299208,1
807,500299266,1
808,500299362,1
809,500299400,2
810,500299411,1
811,500299466,1
812,500299605,2
813,500299674,1
814,500301199,1
815,500301247,2
816,500301851,1
817,500302001,2
818,500303387,1
819,500303456,1
820,500303518,1
821,500303812,1
822,500304259,2
823,500304613,2
824,500305177,2
825,500305263,2
826,500305439,2
827,500305920,2
828,500307038,2
829,500309263,2
830,500309604,2
831,500310330,2
832,500310509,2
833,500310652,1
834,500311144,2
835,500317242,2
836,500317673,2
837,500321639,2
838,500322215,2
839,500323363,2
840,500325371,1
841,500328224,1
842,500330022,3
843,500330393,1
844,500330466,2
845,500331101,2
846,500331543,4
847,500331888,2
848,500332115,2
849,500356300,0
850,500359721,2
851,500360681,2
852,500360703,2
853,500360871,2
854,500364071,2
855,500364284,2
856,500364807,2
857,500364954,1
858,500365000,1
859,500365133,1
860,500365148,2
861,500366267,2
862,500366968,2
863,500367074,2
864,500367841,2
865,500367915,2
866,500368366,2
867,500368644,2
868,500368882,2
869,500368898,2
870,500369017,1
871,500369040,2
872,500369718,2
873,500369949,2
874,500370539,2
875,500370674,2
876,500370772,1
877,500370796,2
878,500370908,2
879,500370987,2
880,500371130,2
881,500371223,2
882,500371461,1
883,500371573,2
884,500371597,2
885,500371632,2
886,500371839,2
887,500372000,2
888,500372038,2
889,500372056,2
890,500372086,2
891,500372166,2
892,500372248,2
893,500372308,2
894,500372343,2
895,500372344,2
896,500372642,2
897,500372717,2
898,500373136,2
899,500373284,1
900,500374143,2
901,500374173,2
902,500374550,1
903,500375296,2
904,500375547,1
905,500375990,2
906,500376040,1
907,500376223,2
908,500376483,1
909,500376690,1
910,500377295,2
911,500377319,2
912,500378763,2
913,500378955,3
914,500379233,2
915,500380078,2
916,500380347,2
917,500380868,1
918,500381332,2
919,500381807,1
920,500381984,3
921,500382055,2
922,500382922,2
923,500383013,2
924,500383198,2
925,500383879,2
926,500384254,2
927,500384259,2
928,500384361,2
929,500384490,2
930,500384611,1
931,500385082,1
932,500385169,2
933,500385235,2
934,500385876,2
935,500386137,1
936,500386274,2
937,500386919,2
938,500387137,2
939,500387353,1
940,500387649,1
941,500387838,1
942,500387864,2
943,500387953,2
944,500387966,2
945,500388201,2
946,500388203,2
947,500389134,2
948,500389643,2
949,500389832,2
950,500390171,1
951,500390188,1
952,500391060,2
953,500391069,2
954,500391150,2
955,500391223,2
956,500391677,2
957,500391961,2
958,500392017,2
959,500392180,2
960,500392434,2
961,500392961,2
962,500393418,2
963,500393635,2
964,500393698,2
965,500393837,2
966,500393864,2
967,500394128,2
968,500394139,2
969,500394849,1
970,500394868,2
971,500394928,2
972,500395024,2
973,500395050,2
974,500395070,2
975,500395419,2
976,500395520,2
977,500395661,2
978,500395756,2
979,500395875,2
980,500395953,2
981,500395954,0
982,500396293,2
983,500396352,2
984,500396853,2
985,500397142,1
986,500397212,2
987,500397246,2
988,500397364,2
989,500397497,1
990,500398021,2
991,500398979,2
992,500399389,1
993,500399465,2
994,500399502,2
995,500399678,2
996,500400184,2
997,500400433,1
998,500400448,2
999,500400496,2
1000,500400873,2
1001,500400939,2
1002,500401203,2
1003,500401772,2
1004,500402670,2
1005,500403235,2
1006,500403317,2
1007,500403481,2
1008,500403661,2
1009,500403853,2
1010,500403867,2
1011,500403950,1
1012,500404396,2
1013,500404484,2
1014,500404686,2
1015,500405224,1
1016,500405554,2
1017,500405749,2
1018,500405797,2
1019,500406254,2
1020,500406413,2
1021,500406456,2
1022,500406854,2
1023,500407033,2
1024,500408786,2
1025,500408947,2
1026,500409090,2
1027,500410039,2
1028,500410332,1
1029,500410606,2
1030,500410665,2
1031,500410888,2
1032,500411073,2
1033,500411236,2
1034,500411311,2
1035,500411436,2
1036,500411573,2
1037,500411687,2
1038,500411689,2
1039,500411797,2
1040,500411865,2
1041,500412037,2
1042,500412129,1
1043,500412410,1
1044,500412669,1
1045,500412671,2
1046,500413147,2
1047,500413264,1
1048,500413393,2
1049,500413410,2
1050,500414039,1
1051,500414203,2
1052,500414323,2
1053,500415649,2
1054,500415702,1
1055,500415904,2
1056,500416139,1
1057,500416965,2
1058,500417236,2
1059,500417422,2
1060,500417619,1
1061,500417962,2
1062,500417987,1
1063,500418396,1
1064,500418452,1
1065,500418611,1
1066,500418871,1
1067,500418891,2
1068,500420690,2
1069,500420983,2
1070,500421024,1
1071,500421357,2
1072,500421581,2
1073,500421952,2
1074,500422058,2
1075,500422474,2
1076,500422540,1
1077,500422684,2
1078,500423123,2
1079,500423341,2
1080,500423988,2
1081,500424196,2
1082,500424251,2
1083,500424558,2
1084,500424906,1
1085,500425086,1
1086,500425231,1
1087,500425440,2
1088,500425489,2
1089,500425662,2
1090,500426020,2
1091,500426480,1
1092,500427105,1
1093,500427271,2
1094,500427307,1
1095,500427713,2
1096,500428096,2
1097,500428282,2
1098,500428552,2
1099,500428680,2
1100,500428681,2
1101,500428760,2
1102,500429814,2
1103,500429998,1
1104,500430120,1
1105,500430793,2
1106,500431136,2
1107,500431873,1
1108,500439547,1
1109,500440905,2
1110,500441936,2
1111,500462524,2
1112,500484900,2
1113,500484995,2
1114,500485859,2
1115,500485967,2
1116,500486894,2
1117,500487257,2
1118,500488545,2
1119,500488633,2
1120,500488735,2
1121,500489226,2
1122,500499728,1
1123,500500056,2
1124,500501373,1
1125,500501824,1
1126,500502514,2
1127,500502931,2
1128,500503189,2
1129,500503983,2
1130,500504590,2
1131,500504713,1
1132,500505260,2
1133,500505850,2
1134,500506967,2
1135,500506968,1
1136,500507389,1
1137,500509918,2
1138,500510076,1
1139,500510097,1
1140,500510364,2
1141,500510580,1
1142,500510684,2
1143,500512111,2
1144,500512142,2
1145,500512694,1
1146,500513051,2
1147,500513088,2
1148,500515746,2
1149,500516731,2
1150,500517459,2
1151,500518695,2
1152,500519380,2
1153,500519516,1
1154,500520062,2
1155,500520501,2
1156,500521445,2
1157,500523446,2
1158,500525144,2
1159,500525771,2
1160,500527315,1
1161,500527358,2
1162,500528091,2
1163,500530279,1
1164,500532523,2
1165,500533246,2
1166,500534182,1
1167,500536555,1
1168,500538016,2
1169,500538035,2
1170,500538597,2
1171,500539069,1
1172,500542907,2
1173,500543045,1
1174,500543289,1
1175,500544348,2
1176,500545120,2
1177,500545447,1
1178,509930806,1
1179,509931247,1
1180,509948623,2
1181,509949284,2
1182,509956588,1
1183,509973146,1
1184,509977554,2
1185,509977663,2
1186,509977759,2
1187,509986264,2
1188,509991089,2
1189,509991572,2
1190,509992976,2
1191,510012757,2
1192,510013938,2
1193,510014086,2
1194,510014281,2
1195,510015979,2
1196,510017200,1
1197,510017678,2
1198,510017784,1
1199,510020260,2
1200,510020475,0
1201,510021082,1
1202,510024943,1
1203,510026689,1
1204,510029363,2
1205,510029506,1
1206,510029761,2
1207,510029773,3
1208,510039682,2
1209,510042315,1
1210,510050433,0
1211,510057819,1
1212,510063231,2
1213,510066120,1
1214,510066500,2
1215,510066731,2
1216,510068556,0
1217,510068625,0
1218,510068733,2
1219,510069118,2
1220,510071441,1
1221,510071620,2
1222,510079411,2
1223,510079613,2
1224,510079783,2
1225,510080351,1
1226,510081982,2
1227,510082378,2
1228,510082472,2
1229,510083104,2
1230,510084849,2
1231,510087710,2
1232,510087726,0
1233,510088446,2
1234,510089641,2
1235,510090438,2
1236,510091856,1
1237,510092801,1
1238,510093104,0
1239,510094222,2
1240,510094381,1
1241,510094827,2
1242,510095163,1
1243,510095402,2
1244,510095520,2
1245,510095645,2
1246,510097717,2
1247,510099928,2
1248,510100589,2
1249,510101349,1
1250,510103288,2
1251,510103307,0
1252,510103919,2
1253,510105542,1
1254,510107783,1
1255,510108397,3
1256,510108495,2
1257,510110850,2
1258,510111062,2
1259,510112515,2
1260,510115556,2
1261,510115930,1
1262,510117049,1
1263,510118796,1
1264,510119456,2
1265,510120548,2
1266,510127713,2
1267,510130088,1
1268,510130928,2
1269,510131485,2
1270,510131669,2
1271,510132476,2
1272,510133557,2
1273,510133617,2
1274,510133669,0
1275,510133975,2
1276,510134018,0
1277,510139917,2
1278,510140124,1
1279,510142853,2
1280,510143961,2
1281,510146662,2
1282,510149420,2
1283,510149628,1
1284,510150699,1
1285,510151330,2
1286,510151580,2
1287,510151625,1
1288,510151781,2
1289,510155574,2
1290,510168376,2
1291,510172661,1
1292,510174062,2
1293,510174242,2
1294,510178223,0
1295,510178430,2
1296,510184407,2
1297,510189919,1
1298,510191528,2
1299,510192423,2
1300,510194499,2
1301,510202436,2
1302,510205993,2
1303,510207194,2
1304,510208157,2
1305,510208472,2
1306,510208516,2
1307,510208928,2
1308,510208936,2
1309,510209296,2
1310,510210979,2
1311,510214097,2
1312,510214347,2
1313,510214380,2
1314,510214474,2
1315,510214522,1
1316,510214999,1
1317,510215043,2
1318,510217771,2
1319,510217960,2
1320,510234591,3
1321,510237685,2
1322,510237883,2
1323,510238163,2
1324,510238826,2
1325,510239004,2
1326,510240287,2
1327,510246492,2
1328,510246580,2
1329,510246995,2
1330,510248471,1
1331,510248523,2
1332,510249703,2
1333,510251777,2
1334,510252378,2
1335,510252549,2
1336,510252868,2
1337,510253233,2
1338,510255115,2
1339,510255263,1
1340,510255752,1
1341,510256512,2
1342,510257633,2
1343,510257923,2
1344,510258192,2
1345,510258495,2
1346,510258565,3
1347,510258738,2
1348,510258860,2
1349,510259051,1
1350,510259663,2
1351,510259765,2
1352,510260344,2
1353,510260388,2
1354,510260457,1
1355,510260589,2
1356,510261115,1
1357,510261682,0
1358,510262187,2
1359,510264173,1
1360,510266341,3
1361,510268541,2
1362,510268817,0
1363,510271512,1
1364,510271515,1
1365,510271639,2
1366,510272032,2
1367,510272207,2
1368,510272533,1
1369,510272890,2
1370,510273161,2
1371,510273169,2
1372,510275473,1
1373,510275595,2
1374,510275852,1
1375,510275877,2
1376,510276043,2
1377,510278187,1
1378,510278410,2
1379,510278707,1
1380,510280442,1
1381,510281150,2
1382,510283786,2
1383,510285114,2
1384,510285629,2
1385,510287131,2
1386,510287174,1
1387,510287218,0
1388,510287597,1
1389,510287737,2
1390,510287933,1
1391,510289136,2
1392,510291974,2
1393,510293626,1
1394,510293893,2
1395,510294277,2
1396,510294624,2
1397,510294811,2
1398,510295114,2
1399,510295471,2
1400,510296086,2
1401,510296124,2
1402,510297397,2
1403,510297793,2
1404,510298874,2
1405,510301146,2
1406,510301850,2
1407,510301968,2
1408,510302000,2
1409,510302135,2
1410,510302645,2
1411,510302882,2
1412,510305972,2
1413,510307335,2
1414,510307774,2
1415,510308571,2
1416,510308575,2
1417,510308770,1
1418,510311202,2
1419,510312072,2
1420,510312104,2
1421,510313369,2
1422,510313821,2
1423,510315512,2
1424,510316817,2
1425,510317134,2
1426,510317262,2
1427,510318133,2
1428,510320113,2
1429,510323385,2
1430,510323796,2
1431,510325061,1
1432,510325605,0
1433,510326299,2
1434,510327468,2
1435,510328541,1
1436,510331030,2
1437,510331758,0
1438,510332198,2
1439,510334984,2
1440,510335435,2
1441,510338363,2
1442,510338375,1
1443,510338964,2
1444,510339030,2
1445,510339522,2
1446,510340053,2
1447,510341080,1
1448,510342081,2
1449,510342449,2
1450,510342496,2
1451,510343615,2
1452,510344277,2
1453,510344840,1
1454,510344887,1
1455,510345702,3
1456,510346077,2
1457,510346391,2
1458,510348399,0
1459,510348710,0
1460,510349226,2
1461,510349967,2
1462,510351534,2
1463,510351955,2
1464,510352181,2
1465,510352198,2
1466,510352227,1
1467,510353548,2
1468,510354858,2
1469,510356047,1
1470,510358374,2
1471,510360733,2
1472,510362428,2
1473,510362602,2
1474,510363052,1
1475,510366989,2
1476,510366992,2
1477,510369481,2
1478,510371258,2
1479,510372088,2
1480,510372236,1
1481,510372725,2
1482,510372802,2
1483,510374684,2
1484,510374926,2
1485,510375196,2
1486,510375729,2
1487,510376915,3
1488,510378012,1
1489,510378378,2
1490,510378526,1
1491,510382569,1
1492,510382917,2
1493,510382938,2
1494,510383926,2
1495,510384149,2
1496,510384788,2
1497,510385645,1
1498,510386244,2
1499,510386508,2
1500,510388461,1
1501,510389406,2
1502,510391649,2
1503,510392875,2
1504,510394943,2
1505,510395527,2
1506,510396439,2
1507,510398171,2
1508,510398613,2
1509,510400941,2
1510,510401637,3
1511,510401895,3
1512,510401943,2
1513,510402271,1
1514,510402988,2
1515,510403706,2
1516,510403718,2
1517,510406055,2
1518,510407135,1
1519,510407436,2
1520,510407644,2
1521,510408223,2
1522,510408657,0
1523,510408899,2
1524,510409384,2
1525,510409916,2
1526,510411891,2
1527,510413439,2
1528,510414369,2
1529,510416390,2
1530,510418204,2
1531,510419046,2
1532,510419210,2
1533,510419425,2
1534,510420050,2
1535,510422695,2
1536,510423098,2
1537,510423769,1
1538,510423886,1
1539,510424128,2
1540,510424219,2
1541,510424438,2
1542,510425280,2
1543,510427163,2
1544,510427258,0
1545,510427262,2
1546,510430451,2
1547,510432755,2
1548,510434360,1
1549,510435512,1
1550,510438332,2
1551,510438656,3
1552,510439930,1
1553,510440025,2
1554,510442228,2
1555,510442617,2
1556,510445852,2
1557,510446146,2
1558,510446864,2
1559,510446876,2
1560,510451897,2
1561,510452966,2
1562,510453366,2
1563,510453431,2
1564,510453740,2
1565,510453943,2
1566,510454997,2
1567,510457974,2
1568,510461141,2
1569,510462562,2
1570,510462615,2
1571,510463020,2
1572,510463768,0
1573,510464967,1
1574,510465554,2
1575,510465622,2
1576,510465668,2
1577,510466117,2
1578,510466172,1
1579,510467460,2
1580,510467928,2
1581,510468025,2
1582,510468149,2
1583,510468909,2
1584,510470626,2
1585,510474474,2
1586,510476043,2
1587,510476045,2
1588,510476923,1
1589,510477500,2
1590,510480565,2
1591,510482621,2
1592,510485604,2
1593,510489032,2
1594,510489429,2
1595,510489736,2
1596,510491480,2
1597,510492926,2
1598,510493958,2
1599,510494704,2
1600,510496372,2
1601,510496395,2
1602,510497136,2
1603,510498194,2
1604,510499162,2
1605,510501475,2
1606,510502803,2
1607,510504584,2
1608,510505329,2
1609,510505934,2
1610,510508435,2
1611,510510819,2
1612,510511710,2
1613,510515134,2
1614,510517382,2
1615,510518096,1
1616,510522528,2
1617,510522563,2
1618,510523150,0
1619,510523559,2
1620,510524028,1
1621,510525611,2
1622,510525855,2
1623,510527127,1
1624,510527912,2
1625,510528800,2
1626,510530059,2
1627,510530340,2
1628,510530470,1
1629,510530658,1
1630,510532275,2
1631,510533058,2
1632,510533167,2
1633,510533332,2
1634,510533620,2
1635,510534055,2
1636,510535104,2
1637,510535553,2
1638,510536201,2
1639,510537084,2
1640,510537680,2
1641,510539052,2
1642,510539105,2
1643,510540443,2
1644,510541100,2
1645,510542688,2
1646,510543134,2
1647,510543541,2
1648,510543791,2
1649,510544039,2
1650,510544170,0
1651,510544679,2
1652,510546066,0
1653,510546720,2
1654,510546974,2
1655,510548914,2
1656,510549428,2
1657,510550353,2
1658,510551034,2
1659,510552494,2
1660,510552795,2
1661,510555255,2
